,Country,Year,CO2 emissions,Population,Continent
7358,Venezuela,1985,90.973,88.219,South America
7359,Venezuela,1986,90.713,90.521,South America
7360,Venezuela,1987,89.746,92.869,South America
7361,Venezuela,1988,90.729,95.243,South America
7362,Venezuela,1989,97.88,97.621,South America
7363,Venezuela,1990,100.0,100.0,South America
7364,Venezuela,1991,98.687,102.358,South America
7365,Venezuela,1992,101.03,104.711,South America
7366,Venezuela,1993,107.075,107.049,South America
7367,Venezuela,1994,107.711,109.382,South America
7368,Venezuela,1995,113.368,111.705,South America
