,Country,Year,CO2 emissions,Population,Continent,Country Code,Population growth (annual %)
431,Austria,1971,86.429,97.695,Europe,AUT,0.446245581370136
432,Austria,1972,89.63,98.255,Europe,AUT,0.581190352265189
433,Austria,1973,95.679,98.802,Europe,AUT,0.554041398958361
434,Austria,1974,90.923,98.971,Europe,AUT,0.170205767697282
435,Austria,1975,87.996,98.711,Europe,AUT,-0.265319410736808
436,Austria,1976,95.926,98.541,Europe,AUT,-0.176672284747108
437,Austria,1977,91.266,98.567,Europe,AUT,0.0383904939016918
438,Austria,1978,95.424,98.489,Europe,AUT,-0.080961041675265
439,Austria,1979,99.425,98.32,Europe,AUT,-0.170463648025429
440,Austria,1980,96.65,98.32,Europe,AUT,0.000105968279182431
441,Austria,1981,91.67,98.58,Europe,AUT,0.255018231368981
442,Austria,1982,88.51,98.645,Europe,AUT,0.0717170180347239
443,Austria,1983,87.839,98.489,Europe,AUT,-0.161600981253917
444,Austria,1984,90.631,98.476,Europe,AUT,-0.00629490409206624
445,Austria,1985,93.616,98.528,Europe,AUT,0.0469509679089439
446,Austria,1986,91.823,98.593,Europe,AUT,0.0635489974692431
447,Austria,1987,93.151,98.659,Europe,AUT,0.0632842039083754
448,Austria,1988,89.511,98.789,Europe,AUT,0.141570850318539
449,Austria,1989,89.61,99.245,Europe,AUT,0.450513899730364
450,Austria,1990,100.0,100.0,Europe,AUT,0.762001611316115
451,Austria,1991,107.425,101.003,Europe,AUT,0.998418103144403
452,Austria,1992,98.791,102.123,Europe,AUT,1.10055228652823
453,Austria,1993,99.163,102.97,Europe,AUT,0.824627940995206
454,Austria,1994,99.9,103.36,Europe,AUT,0.384869546678302
455,Austria,1995,105.885,103.517,Europe,AUT,0.153106260702748
456,Austria,1996,112.493,103.66,Europe,AUT,0.135019833748789
457,Austria,1997,111.055,103.777,Europe,AUT,0.113316608322994
458,Austria,1998,112.147,103.894,Europe,AUT,0.109728368100981
459,Austria,1999,109.256,104.09,Europe,AUT,0.194563153264961
460,Austria,2000,109.923,104.35,Europe,AUT,0.240466652446524
461,Austria,2001,117.695,104.741,Europe,AUT,0.382799394483217
462,Austria,2002,120.257,105.262,Europe,AUT,0.49198046425522
463,Austria,2003,129.282,105.731,Europe,AUT,0.487133894826838
464,Austria,2004,131.59,106.395,Europe,AUT,0.620413127334181
465,Austria,2005,132.361,107.124,Europe,AUT,0.681267248299787
466,Austria,2006,128.282,107.684,Europe,AUT,0.494797775098466
467,Austria,2007,122.888,108.036,Europe,AUT,0.324146535285463
468,Austria,2008,121.972,108.388,Europe,AUT,0.313041437661508
469,Austria,2009,111.347,108.635,Europe,AUT,0.261953189906348
470,Austria,2010,121.511,108.896,Europe,AUT,0.240394299500766
471,Austria,2011,118.432,109.26,Europe,AUT,0.337080841831645
472,Austria,2012,112.8,109.742,Europe,AUT,0.45593747231891
473,Austria,2013,113.969,110.406,Europe,AUT,0.589387254692989
474,Austria,2014,107.315,111.279,Europe,AUT,0.781541632525841
475,Austria,2015,109.269,112.399,Europe,AUT,1.12099250236958
476,Austria,2016,109.648,113.832,Europe,AUT,1.08139629872802
477,Austria,2017,114.009,114.548,Europe,AUT,0.694621103604983
478,Austria,2018,109.297,115.108,Europe,AUT,0.487071924768999
479,Belgium,1971,110.792,96.91,Europe,BEL,0.182247071467749
480,Belgium,1972,120.174,97.271,Europe,BEL,0.391585907459382
481,Belgium,1973,124.973,97.562,Europe,BEL,0.314658765693604
482,Belgium,1974,122.951,97.863,Europe,BEL,0.314633664597999
483,Belgium,1975,108.516,98.134,Europe,BEL,0.288978161128393
484,Belgium,1976,117.053,98.295,Europe,BEL,0.178674447005659
485,Belgium,1977,115.896,98.405,Europe,BEL,0.123479645392964
486,Belgium,1978,120.921,98.485,Europe,BEL,0.0932999598130252
487,Belgium,1979,124.27,98.555,Europe,BEL,0.0898825512632337
488,Belgium,1980,117.9,98.656,Europe,BEL,0.110211165985901
489,Belgium,1981,108.071,98.726,Europe,BEL,-0.0026371543402261
490,Belgium,1982,102.079,98.806,Europe,BEL,-0.027176883483947
491,Belgium,1983,93.85,98.856,Europe,BEL,-0.00794447069062125
492,Belgium,1984,95.677,98.866,Europe,BEL,-0.00150170778678296
493,Belgium,1985,94.838,98.886,Europe,BEL,0.029786422643661
494,Belgium,1986,95.105,98.907,Europe,BEL,0.0356488507832359
495,Belgium,1987,95.165,99.017,Europe,BEL,0.0852521408125053
496,Belgium,1988,96.758,99.358,Europe,BEL,0.317926245358661
497,Belgium,1989,98.019,99.719,Europe,BEL,0.363247985870165
498,Belgium,1990,100.0,100.0,Europe,BEL,0.298235706313592
499,Belgium,1991,104.312,100.381,Europe,BEL,0.371593165668169
500,Belgium,1992,102.584,100.793,Europe,BEL,0.405713495856337
501,Belgium,1993,100.505,101.184,Europe,BEL,0.390638517826929
502,Belgium,1994,104.915,101.485,Europe,BEL,0.308197073686726
503,Belgium,1995,104.531,101.695,Europe,BEL,0.209436838020324
504,Belgium,1996,109.344,101.896,Europe,BEL,0.1953931762382
505,Belgium,1997,106.559,102.137,Europe,BEL,0.241991884983082
506,Belgium,1998,109.155,102.358,Europe,BEL,0.213527650670943
507,Belgium,1999,105.553,102.588,Europe,BEL,0.229189103029716
508,Belgium,2000,107.058,102.839,Europe,BEL,0.242517956221334
509,Belgium,2001,108.352,103.2,Europe,BEL,0.343951157623668
510,Belgium,2002,101.285,103.662,Europe,BEL,0.448268894821562
511,Belgium,2003,105.71,104.093,Europe,BEL,0.418641508069053
512,Belgium,2004,104.411,104.545,Europe,BEL,0.432788248129175
513,Belgium,2005,101.116,105.126,Europe,BEL,0.550055708089009
514,Belgium,2006,99.103,105.819,Europe,BEL,0.659558214980699
515,Belgium,2007,95.316,106.601,Europe,BEL,0.734330830765919
516,Belgium,2008,97.57,107.444,Europe,BEL,0.789976845480149
517,Belgium,2009,90.969,108.307,Europe,BEL,0.804599572619861
518,Belgium,2010,97.561,109.31,Europe,BEL,0.913639391631709
519,Belgium,2011,87.153,110.734,Europe,BEL,1.3010029017038
520,Belgium,2012,86.69,111.427,Europe,BEL,0.620163579337378
521,Belgium,2013,88.337,111.948,Europe,BEL,0.471340143966627
522,Belgium,2014,82.184,112.45,Europe,BEL,0.44392928847521
523,Belgium,2015,87.19,113.102,Europe,BEL,0.579446241677791
524,Belgium,2016,86.288,113.674,Europe,BEL,0.506300002451376
525,Belgium,2017,84.965,114.115,Europe,BEL,0.385228018372369
526,Belgium,2018,85.62,114.637,Europe,BEL,0.455184695275022
527,Czech Republic,1971,102.177,94.866,Europe,CZE,-0.317563701077064
528,Czech Republic,1972,101.473,95.223,Europe,CZE,0.414503219518839
529,Czech Republic,1973,99.434,95.744,Europe,CZE,0.552141691663197
530,Czech Republic,1974,98.861,96.391,Europe,CZE,0.664900387723116
531,Czech Republic,1975,103.182,97.095,Europe,CZE,0.699965181580971
532,Czech Republic,1976,106.408,97.732,Europe,CZE,0.667037110958035
533,Czech Republic,1977,112.737,98.321,Europe,CZE,0.59879976253946
534,Czech Republic,1978,110.056,98.871,Europe,CZE,0.541813437966295
535,Czech Republic,1979,116.419,99.363,Europe,CZE,0.489354496250338
536,Czech Republic,1980,111.828,99.653,Europe,CZE,0.115087337589653
537,Czech Republic,1981,112.245,99.421,Europe,CZE,-0.034962754636898
538,Czech Republic,1982,114.017,99.527,Europe,CZE,0.138100551275644
539,Czech Republic,1983,114.821,99.614,Europe,CZE,0.087505593392119
540,Czech Republic,1984,116.602,99.691,Europe,CZE,0.0615568796708922
541,Czech Republic,1985,116.678,99.749,Europe,CZE,0.0668204351778328
542,Czech Republic,1986,116.675,99.788,Europe,CZE,0.0494116240523893
543,Czech Republic,1987,117.366,99.865,Europe,CZE,0.049213263053871
544,Czech Republic,1988,115.071,99.932,Europe,CZE,0.0768792586277848
545,Czech Republic,1989,110.049,99.99,Europe,CZE,0.055917203835936
546,Czech Republic,1990,100.0,100.0,Europe,CZE,-0.267830773210837
547,Czech Republic,1991,91.144,99.479,Europe,CZE,-0.240064841789636
548,Czech Republic,1992,87.663,99.566,Europe,CZE,0.102241165106867
549,Czech Republic,1993,85.742,99.691,Europe,CZE,0.103947042476644
550,Czech Republic,1994,81.556,99.739,Europe,CZE,0.0361217655856125
551,Czech Republic,1995,82.005,99.691,Europe,CZE,-0.0613140627238111
552,Czech Republic,1996,82.971,99.537,Europe,CZE,-0.11638129923463
553,Czech Republic,1997,81.695,99.431,Europe,CZE,-0.107762749274352
554,Czech Republic,1998,77.797,99.344,Europe,CZE,-0.0947447516571582
555,Czech Republic,1999,73.223,99.228,Europe,CZE,-0.102175934295454
556,Czech Republic,2000,80.711,99.132,Europe,CZE,-0.280414108078884
557,Czech Republic,2001,80.619,98.659,Europe,CZE,-0.375719704335905
558,Czech Republic,2002,77.977,98.437,Europe,CZE,-0.192901617564167
559,Czech Republic,2003,80.744,98.446,Europe,CZE,-0.028620590719166
560,Czech Republic,2004,81.097,98.495,Europe,CZE,0.0304348483027166
561,Czech Republic,2005,78.807,98.755,Europe,CZE,0.138325980046718
562,Czech Republic,2006,79.126,99.074,Europe,CZE,0.270795629232185
563,Czech Republic,2007,80.945,99.614,Europe,CZE,0.583542205385113
564,Czech Republic,2008,77.435,100.647,Europe,CZE,0.829412602993033
565,Czech Republic,2009,72.968,101.235,Europe,CZE,0.569729451418061
566,Czech Republic,2010,74.872,101.486,Europe,CZE,0.29136167418042
567,Czech Republic,2011,72.781,101.293,Europe,CZE,0.206747667335417
568,Czech Republic,2012,70.341,101.409,Europe,CZE,0.139925655740972
569,Czech Republic,2013,67.498,101.428,Europe,CZE,0.0331699460503076
570,Czech Republic,2014,65.423,101.563,Europe,CZE,0.105277581527518
571,Czech Republic,2015,66.193,101.737,Europe,CZE,0.196588748472653
572,Czech Republic,2016,67.349,101.949,Europe,CZE,0.192048415842684
573,Czech Republic,2017,67.702,102.19,Europe,CZE,0.265642663548985
574,Czech Republic,2018,67.075,102.538,Europe,CZE,0.334427262299794
575,Denmark,1971,108.706,96.556,Europe,DNK,0.694895770618858
576,Denmark,1972,112.595,97.121,Europe,DNK,0.571991415170235
577,Denmark,1973,110.336,97.704,Europe,DNK,0.604488383151481
578,Denmark,1974,98.104,98.152,Europe,DNK,0.465594010478141
579,Denmark,1975,103.261,98.444,Europe,DNK,0.28826879589183
580,Denmark,1976,114.37,98.696,Europe,DNK,0.251350791765536
581,Denmark,1977,117.559,99.008,Europe,DNK,0.311445515827576
582,Denmark,1978,116.806,99.319,Europe,DNK,0.310596092763269
583,Denmark,1979,123.725,99.572,Europe,DNK,0.245630488836795
584,Denmark,1980,123.689,99.689,Europe,DNK,0.121603620045595
585,Denmark,1981,103.703,99.65,Europe,DNK,-0.0284052115613932
586,Denmark,1982,107.974,99.572,Europe,DNK,-0.0734810004992979
587,Denmark,1983,101.386,99.494,Europe,DNK,-0.0686662119157628
588,Denmark,1984,104.515,99.436,Europe,DNK,-0.0523767271552282
589,Denmark,1985,119.71,99.475,Europe,DNK,0.0405268892260381
590,Denmark,1986,120.817,99.611,Europe,DNK,0.133727781435023
591,Denmark,1987,117.323,99.747,Europe,DNK,0.126664340279044
592,Denmark,1988,109.822,99.805,Europe,DNK,0.0485933862498549
593,Denmark,1989,98.418,99.844,Europe,DNK,0.0599876651546732
594,Denmark,1990,100.0,100.0,Europe,DNK,0.162456320242469
595,Denmark,1991,120.047,100.272,Europe,DNK,0.259518212115074
596,Denmark,1992,108.507,100.603,Europe,DNK,0.330671401713551
597,Denmark,1993,113.179,100.953,Europe,DNK,0.333166395661953
598,Denmark,1994,120.856,101.284,Europe,DNK,0.337707376243322
599,Denmark,1995,114.518,101.751,Europe,DNK,0.520962181078711
600,Denmark,1996,140.512,102.374,Europe,DNK,0.565926341934592
601,Denmark,1997,121.386,102.821,Europe,DNK,0.415564969331455
602,Denmark,1998,113.698,103.171,Europe,DNK,0.363162523600756
603,Denmark,1999,107.449,103.521,Europe,DNK,0.330886246186545
604,Denmark,2000,99.707,103.852,Europe,DNK,0.334233618829261
605,Denmark,2001,102.803,104.222,Europe,DNK,0.358315678955486
606,Denmark,2002,102.235,104.591,Europe,DNK,0.319487125340996
607,Denmark,2003,112.826,104.864,Europe,DNK,0.272010444031566
608,Denmark,2004,101.76,105.117,Europe,DNK,0.258432282052875
609,Denmark,2005,95.178,105.428,Europe,DNK,0.275481733409308
610,Denmark,2006,110.686,105.778,Europe,DNK,0.328645158919929
611,Denmark,2007,101.335,106.226,Europe,DNK,0.443466054321374
612,Denmark,2008,95.51,106.868,Europe,DNK,0.587547590258978
613,Denmark,2009,92.107,107.451,Europe,DNK,0.535079062079429
614,Denmark,2010,92.753,107.918,Europe,DNK,0.444197154509531
615,Denmark,2011,82.509,108.366,Europe,DNK,0.411737855195019
616,Denmark,2012,72.909,108.774,Europe,DNK,0.376272242619955
617,Denmark,2013,76.294,109.202,Europe,DNK,0.416901360752097
618,Denmark,2014,68.081,109.786,Europe,DNK,0.507053283010163
619,Denmark,2015,63.76,110.545,Europe,DNK,0.706423849687002
620,Denmark,2016,66.885,111.459,Europe,DNK,0.780392644135167
621,Denmark,2017,62.688,112.198,Europe,DNK,0.643350903737356
622,Denmark,2018,62.81,112.724,Europe,DNK,0.495838925879129
623,Estonia,1971,,,Europe,EST,1.233395893442
624,Estonia,1972,,,Europe,EST,1.12390796531781
625,Estonia,1973,,,Europe,EST,0.960032301392228
626,Estonia,1974,,,Europe,EST,0.865266081367352
627,Estonia,1975,,,Europe,EST,0.785459176187127
628,Estonia,1976,,,Europe,EST,0.712743106958176
629,Estonia,1977,,,Europe,EST,0.73604373010673
630,Estonia,1978,,,Europe,EST,0.685613146650277
631,Estonia,1979,,,Europe,EST,0.556254915149304
632,Estonia,1980,,,Europe,EST,0.60335223799787
633,Estonia,1981,,,Europe,EST,0.704718276463133
634,Estonia,1982,,,Europe,EST,0.719876655375138
635,Estonia,1983,,,Europe,EST,0.687096401884296
636,Estonia,1984,,,Europe,EST,0.652187283315182
637,Estonia,1985,,,Europe,EST,0.667063356294738
638,Estonia,1986,,,Europe,EST,0.743509962008971
639,Estonia,1987,,,Europe,EST,0.778102309212138
640,Estonia,1988,,,Europe,EST,0.621622035077344
641,Estonia,1989,,,Europe,EST,0.398143547527793
642,Estonia,1990,100.0,100.0,Europe,EST,0.0664901906843683
643,Estonia,1991,89.566,99.496,Europe,EST,-0.502159185195728
644,Estonia,1992,67.0,97.669,Europe,EST,-1.82418155532121
645,Estonia,1993,51.676,95.211,Europe,EST,-2.57431997803655
646,Estonia,1994,50.116,93.069,Europe,EST,-2.13858863504971
647,Estonia,1995,45.374,91.241,Europe,EST,-1.78539953576165
648,Estonia,1996,48.113,89.792,Europe,EST,-1.47536463752721
649,Estonia,1997,46.926,88.595,Europe,EST,-1.14091924023266
650,Estonia,1998,45.286,87.776,Europe,EST,-0.960559004588775
651,Estonia,1999,42.38,86.894,Europe,EST,0.294482275915173
652,Estonia,2000,41.267,88.28,Europe,EST,0.483707161729931
653,Estonia,2001,42.59,87.776,Europe,EST,-0.63696312445507
654,Estonia,2002,41.433,87.209,Europe,EST,-0.633433796423808
655,Estonia,2003,47.111,86.641,Europe,EST,-0.627622448059203
656,Estonia,2004,47.269,86.074,Europe,EST,-0.597820510395586
657,Estonia,2005,47.842,85.633,Europe,EST,-0.572255524659659
658,Estonia,2006,44.196,85.129,Europe,EST,-0.589655559840225
659,Estonia,2007,54.999,84.625,Europe,EST,-0.456188535090031
660,Estonia,2008,50.523,84.31,Europe,EST,-0.268133719541207
661,Estonia,2009,41.984,84.184,Europe,EST,-0.192768077420229
662,Estonia,2010,53.035,83.995,Europe,EST,-0.22805796852935
663,Estonia,2011,50.37,83.806,Europe,EST,-0.303582823643979
664,Estonia,2012,46.759,83.491,Europe,EST,-0.357944411443807
665,Estonia,2013,53.66,83.176,Europe,EST,-0.355891802625531
666,Estonia,2014,49.693,82.924,Europe,EST,-0.262256175097854
667,Estonia,2015,43.303,82.735,Europe,EST,0.0655525295417938
668,Estonia,2016,44.161,82.924,Europe,EST,0.0291122255540077
669,Estonia,2017,45.613,82.924,Europe,EST,0.121070631466687
670,Estonia,2018,44.829,83.113,Europe,EST,0.348039137980543
671,Finland,1971,74.033,92.499,Europe,FIN,0.126203705860136
672,Finland,1972,81.009,93.061,Europe,FIN,0.595195266324646
673,Finland,1973,89.024,93.582,Europe,FIN,0.567909197939041
674,Finland,1974,82.121,94.083,Europe,FIN,0.523542995771684
675,Finland,1975,82.084,94.485,Europe,FIN,0.443863075666863
676,Finland,1976,93.627,94.785,Europe,FIN,0.30144863871956
677,Finland,1977,92.933,95.046,Europe,FIN,0.279738313043981
678,Finland,1978,101.495,95.327,Europe,FIN,0.287122369568676
679,Finland,1979,100.532,95.568,Europe,FIN,0.25557902782611
680,Finland,1980,101.917,95.868,Europe,FIN,0.311078415926419
681,Finland,1981,84.607,96.27,Europe,FIN,0.426515644912231
682,Finland,1982,81.893,96.811,Europe,FIN,0.560285843941572
683,Finland,1983,79.143,97.393,Europe,FIN,0.595991320809624
684,Finland,1984,81.659,97.914,Europe,FIN,0.534342930873442
685,Finland,1985,89.693,98.315,Europe,FIN,0.41706890447956
686,Finland,1986,90.0,98.636,Europe,FIN,0.324794895907026
687,Finland,1987,96.944,98.917,Europe,FIN,0.283626731803862
688,Finland,1988,95.615,99.218,Europe,FIN,0.290689051012441
689,Finland,1989,95.671,99.559,Europe,FIN,0.361018799003539
690,Finland,1990,100.0,100.0,Europe,FIN,0.443382073914297
691,Finland,1991,101.356,100.562,Europe,FIN,0.546172018187903
692,Finland,1992,96.235,101.123,Europe,FIN,0.561909850746084
693,Finland,1993,98.638,101.604,Europe,FIN,0.483854088858285
694,Finland,1994,110.645,102.046,Europe,FIN,0.431048902829755
695,Finland,1995,103.494,102.447,Europe,FIN,0.381655333457214
696,Finland,1996,115.528,102.788,Europe,FIN,0.328037913627481
697,Finland,1997,111.778,103.089,Europe,FIN,0.297377330426395
698,Finland,1998,105.543,103.369,Europe,FIN,0.265472962436301
699,Finland,1999,104.082,103.61,Europe,FIN,0.232116249119004
700,Finland,2000,101.41,103.811,Europe,FIN,0.2076065154133
701,Finland,2001,112.54,104.051,Europe,FIN,0.227687341886374
702,Finland,2002,116.943,104.312,Europe,FIN,0.242381050233372
703,Finland,2003,132.336,104.553,Europe,FIN,0.238457240068217
704,Finland,2004,124.744,104.854,Europe,FIN,0.290350361518584
705,Finland,2005,102.014,105.215,Europe,FIN,0.342248594286999
706,Finland,2006,123.438,105.616,Europe,FIN,0.383777136305104
707,Finland,2007,119.808,106.077,Europe,FIN,0.425429832100631
708,Finland,2008,104.099,106.558,Europe,FIN,0.465549284507694
709,Finland,2009,99.929,107.08,Europe,FIN,0.478246393482911
710,Finland,2010,115.171,107.561,Europe,FIN,0.457494535465831
711,Finland,2011,101.354,108.063,Europe,FIN,0.463558707499131
712,Finland,2012,90.85,108.584,Europe,FIN,0.475809486683209
713,Finland,2013,92.334,109.085,Europe,FIN,0.460723772785295
714,Finland,2014,84.873,109.567,Europe,FIN,0.413560207519414
715,Finland,2015,78.676,109.928,Europe,FIN,0.329383885818507
716,Finland,2016,83.875,110.209,Europe,FIN,0.287421401687637
717,Finland,2017,78.764,110.469,Europe,FIN,0.234670531705453
718,Finland,2018,81.275,110.63,Europe,FIN,0.132641040791912
719,France,1971,122.504,90.015,Europe,FRA,0.792828265876286
720,France,1972,126.961,90.818,Europe,FRA,0.802235314534701
721,France,1973,137.262,91.549,Europe,FRA,0.782248327468666
722,France,1974,132.106,92.148,Europe,FRA,0.720023851521032
723,France,1975,122.427,92.578,Europe,FRA,0.630849498948051
724,France,1976,133.994,92.95,Europe,FRA,0.533776953316927
725,France,1977,129.877,93.372,Europe,FRA,0.455757795974878
